  0.0000000000000000e+000  4.0415745700000000e+008  1.0000000000000000e+000 -7.8000000000000000e+001  4.0415745800000000e+008 -6.5000000000000000e+001  4.0415709100000000e+008 -7.3000000000000000e+001  4.0415712200000000e+008 -7.7000000000000000e+001  4.0415712300000000e+008 -8.0000000000000000e+001  4.0415715300000000e+008 -8.4000000000000000e+001 -1.0000000000000000e+000 -1.0000000000000000e+000  1.2135048000000000e+002  3.1220524999999999e+001
  0.0000000000000000e+000  4.0415765000000000e+008  0.0000000000000000e+000 -7.4000000000000000e+001  4.0415768100000000e+008 -7.1000000000000000e+001  4.0410422700000000e+008 -7.3000000000000000e+001  4.0410421100000000e+008 -7.8000000000000000e+001  4.0415683300000000e+008 -8.4000000000000000e+001  4.0415765100000000e+008 -8.4000000000000000e+001  4.0415764900000000e+008 -8.4000000000000000e+001  1.2135037170000000e+002  3.1225443330000001e+001
  0.0000000000000000e+000  4.0410422700000000e+008  0.0000000000000000e+000 -4.9000000000000000e+001  4.0410421100000000e+008 -4.7000000000000000e+001  4.0410420900000000e+008 -7.2000000000000000e+001  4.0410421000000000e+008 -7.3000000000000000e+001  4.0410422600000000e+008 -7.8000000000000000e+001  4.0410422500000000e+008 -8.1000000000000000e+001  4.0410355500000000e+008 -8.5000000000000000e+001  1.2135545670000000e+002  3.1225600000000000e+001
  0.0000000000000000e+000  4.0497204900000000e+008  1.5000000000000000e+001 -6.9000000000000000e+001  4.0415912100000000e+008 -7.6000000000000000e+001  4.0497205000000000e+008 -8.0000000000000000e+001  4.0410422600000000e+008 -8.6000000000000000e+001  4.0497160300000000e+008 -8.7000000000000000e+001  4.0410421000000000e+008 -9.0000000000000000e+001  4.0415683400000000e+008 -9.1000000000000000e+001  1.2136008500000000e+002  3.1222764999999999e+001
  0.0000000000000000e+000  4.0497205100000000e+008  1.5000000000000000e+001 -6.9000000000000000e+001  4.0497204900000000e+008 -7.3000000000000000e+001  4.0497205000000000e+008 -7.4000000000000000e+001  4.0415708900000000e+008 -8.3000000000000000e+001  4.0415683500000000e+008 -8.7000000000000000e+001  4.0415880200000000e+008 -8.8000000000000000e+001 -1.0000000000000000e+000 -1.0000000000000000e+000  1.2135800670000000e+002  3.1219950000000001e+001
  0.0000000000000000e+000  4.0415712200000000e+008  9.0000000000000000e+000 -7.0000000000000000e+001  4.0415709100000000e+008 -7.8000000000000000e+001  4.0415715300000000e+008 -7.9000000000000000e+001  4.0497177700000000e+008 -8.5000000000000000e+001  4.0415708900000000e+008 -8.6000000000000000e+001 -1.0000000000000000e+000 -1.0000000000000000e+000 -1.0000000000000000e+000 -1.0000000000000000e+000  1.2134994330000001e+002  3.1220528330000000e+001
  0.0000000000000000e+000  4.0415768100000000e+008  9.0000000000000000e+000 -6.9000000000000000e+001  4.0415768300000000e+008 -7.7000000000000000e+001  4.0410355500000000e+008 -8.0000000000000000e+001  4.0415683300000000e+008 -8.2000000000000000e+001  4.0415765000000000e+008 -8.4000000000000000e+001  4.0410422700000000e+008 -8.5000000000000000e+001  4.0415768200000000e+008 -8.7000000000000000e+001  1.2135272999999999e+002  3.1222491670000000e+001
  0.0000000000000000e+000  4.0415768200000000e+008  1.0000000000000000e+001 -7.3000000000000000e+001  4.0415683400000000e+008 -7.3000000000000000e+001  4.0415880200000000e+008 -7.9000000000000000e+001  4.0415683300000000e+008 -8.4000000000000000e+001  4.1693325100000000e+008 -8.4000000000000000e+001  4.0415683500000000e+008 -8.8000000000000000e+001  4.0497157100000000e+008 -8.9000000000000000e+001  1.2135893670000000e+002  3.1222040000000000e+001
  0.0000000000000000e+000  4.0410421000000000e+008  1.0000000000000000e+000 -7.3000000000000000e+001  4.0410420900000000e+008 -7.7000000000000000e+001  4.0497203500000000e+008 -7.8000000000000000e+001  4.0410422600000000e+008 -8.0000000000000000e+001  4.0410422500000000e+008 -8.1000000000000000e+001  4.0497160300000000e+008 -8.1000000000000000e+001  4.0410421100000000e+008 -9.2000000000000000e+001  1.2136051000000000e+002  3.1224348330000002e+001
  0.0000000000000000e+000  4.0410420900000000e+008  1.0000000000000000e+000 -6.7000000000000000e+001  4.0410422500000000e+008 -7.0000000000000000e+001  4.0410421000000000e+008 -7.5000000000000000e+001  4.0497203500000000e+008 -8.2000000000000000e+001  4.0429696300000000e+008 -8.4000000000000000e+001  4.0410421100000000e+008 -8.4000000000000000e+001  4.0410422600000000e+008 -8.4000000000000000e+001  1.2136092170000001e+002  3.1225338330000000e+001
  0.0000000000000000e+000  4.0410422500000000e+008  0.0000000000000000e+000 -5.4000000000000000e+001  4.0410422600000000e+008 -6.4000000000000000e+001  4.0410420900000000e+008 -6.7000000000000000e+001  4.0410422700000000e+008 -6.8000000000000000e+001  4.0410421000000000e+008 -6.8000000000000000e+001  4.0410421100000000e+008 -7.3000000000000000e+001  4.0410355500000000e+008 -7.5000000000000000e+001  1.2135776670000000e+002  3.1225909999999999e+001
  0.0000000000000000e+000  4.0415765100000000e+008  2.0000000000000000e+000 -5.7000000000000000e+001  4.0415765000000000e+008 -7.0000000000000000e+001  4.0415764900000000e+008 -7.0000000000000000e+001  4.0415776200000000e+008 -7.4000000000000000e+001  4.0429696300000000e+008 -8.2000000000000000e+001  4.0410422700000000e+008 -8.7000000000000000e+001  4.0410421100000000e+008 -8.9000000000000000e+001  1.2134596000000001e+002  3.1225726670000000e+001
  0.0000000000000000e+000  4.0415765100000000e+008  0.0000000000000000e+000 -6.4000000000000000e+001  4.0415765000000000e+008 -7.2000000000000000e+001  4.0415764900000000e+008 -7.5000000000000000e+001  4.0415643300000000e+008 -7.7000000000000000e+001  4.0415683300000000e+008 -9.2000000000000000e+001  4.0415729700000000e+008 -9.3000000000000000e+001 -1.0000000000000000e+000 -1.0000000000000000e+000  1.2134591000000000e+002  3.1228526670000001e+001
  0.0000000000000000e+000  4.0410421100000000e+008  1.0000000000000000e+000 -5.2000000000000000e+001  4.0410422700000000e+008 -4.9000000000000000e+001  4.0415683300000000e+008 -5.9000000000000000e+001  4.0410420900000000e+008 -6.9000000000000000e+001  4.0415683400000000e+008 -7.3000000000000000e+001  4.0410421000000000e+008 -7.6000000000000000e+001  4.0410355500000000e+008 -7.7000000000000000e+001  1.2135674000000000e+002  3.1226768329999999e+001
  0.0000000000000000e+000  4.0410422700000000e+008  1.0000000000000000e+000 -6.3000000000000000e+001  4.0410421100000000e+008 -6.3000000000000000e+001  4.0415768100000000e+008 -7.7000000000000000e+001  4.0410421000000000e+008 -7.9000000000000000e+001  4.0410422500000000e+008 -8.0000000000000000e+001  4.0410420900000000e+008 -8.5000000000000000e+001  4.0410422600000000e+008 -8.6000000000000000e+001  1.2135326000000001e+002  3.1225890000000000e+001
  0.0000000000000000e+000  4.0415765000000000e+008  0.0000000000000000e+000 -4.3000000000000000e+001  4.0415764900000000e+008 -6.7000000000000000e+001  4.0415765100000000e+008 -8.0000000000000000e+001  4.0410355500000000e+008 -8.2000000000000000e+001  4.0415760300000000e+008 -8.6000000000000000e+001 -1.0000000000000000e+000 -1.0000000000000000e+000 -1.0000000000000000e+000 -1.0000000000000000e+000  1.2134910170000001e+002  3.1228188329999998e+001
  0.0000000000000000e+000  4.0415768100000000e+008  9.0000000000000000e+000 -7.9000000000000000e+001  4.0410421100000000e+008 -8.4000000000000000e+001  4.0415707300000000e+008 -8.7000000000000000e+001  4.0410422700000000e+008 -8.9000000000000000e+001  4.0415683300000000e+008 -9.1000000000000000e+001  4.0410355500000000e+008 -9.2000000000000000e+001  4.0415765000000000e+008 -9.3000000000000000e+001  1.2135035830000000e+002  3.1222986670000001e+001
  0.0000000000000000e+000  4.0415683500000000e+008  9.0000000000000000e+000 -5.9000000000000000e+001  4.0415683300000000e+008 -6.2000000000000000e+001  4.0415683400000000e+008 -6.2000000000000000e+001  4.0415880200000000e+008 -6.3000000000000000e+001  4.0495595300000000e+008 -6.7000000000000000e+001  4.0415708900000000e+008 -6.9000000000000000e+001  4.1693325100000000e+008 -7.9000000000000000e+001  1.2135666500000001e+002  3.1221318329999999e+001
  0.0000000000000000e+000  4.0410355400000000e+008  1.0000000000000000e+000 -6.0000000000000000e+001  4.0410355500000000e+008 -5.8000000000000000e+001  4.0410422700000000e+008 -7.7000000000000000e+001  4.0415765000000000e+008 -8.1000000000000000e+001  4.0410422500000000e+008 -8.5000000000000000e+001 -1.0000000000000000e+000 -1.0000000000000000e+000 -1.0000000000000000e+000 -1.0000000000000000e+000  1.2135591500000000e+002  3.1228223329999999e+001
  0.0000000000000000e+000  4.0415765100000000e+008  1.0000000000000000e+000 -6.5000000000000000e+001  4.0415764900000000e+008 -5.8000000000000000e+001  4.0415765000000000e+008 -7.5000000000000000e+001  4.0415643300000000e+008 -7.7000000000000000e+001  4.0415729700000000e+008 -7.8000000000000000e+001 -1.0000000000000000e+000 -1.0000000000000000e+000 -1.0000000000000000e+000 -1.0000000000000000e+000  1.2134421670000000e+002  3.1228491670000000e+001
  0.0000000000000000e+000  4.0415765100000000e+008  1.0000000000000000e+000 -6.1000000000000000e+001  4.0415764900000000e+008 -6.0000000000000000e+001  4.0415765000000000e+008 -7.4000000000000000e+001  4.0415643300000000e+008 -7.9000000000000000e+001  4.0415729700000000e+008 -8.7000000000000000e+001 -1.0000000000000000e+000 -1.0000000000000000e+000 -1.0000000000000000e+000 -1.0000000000000000e+000  1.2134520170000000e+002  3.1228536670000000e+001
  0.0000000000000000e+000  4.0415768100000000e+008  1.0000000000000000e+001 -7.4000000000000000e+001  4.0410421100000000e+008 -7.3000000000000000e+001  4.0415768300000000e+008 -7.7000000000000000e+001  4.0410355500000000e+008 -8.0000000000000000e+001  4.0410422700000000e+008 -8.0000000000000000e+001  4.0415707300000000e+008 -8.5000000000000000e+001  4.0415768200000000e+008 -8.5000000000000000e+001  1.2135054670000000e+002  3.1222398330000001e+001
  0.0000000000000000e+000  4.0495600200000000e+008  1.0000000000000000e+000 -7.7000000000000000e+001  4.0415745700000000e+008 -5.8000000000000000e+001  4.0495605100000000e+008 -7.7000000000000000e+001  4.0415715400000000e+008 -8.0000000000000000e+001  4.0415745800000000e+008 -8.1000000000000000e+001  4.0495595500000000e+008 -8.2000000000000000e+001  4.0495595300000000e+008 -8.4000000000000000e+001  1.2135163170000000e+002  3.1216431669999999e+001
  0.0000000000000000e+000  4.0495552300000000e+008  1.0000000000000000e+000 -6.3000000000000000e+001  4.0495560300000000e+008 -7.2000000000000000e+001  4.0495595500000000e+008 -8.8000000000000000e+001  4.0495552200000000e+008 -9.0000000000000000e+001  4.0495606600000000e+008 -9.0000000000000000e+001 -1.0000000000000000e+000 -1.0000000000000000e+000 -1.0000000000000000e+000 -1.0000000000000000e+000  1.2135853330000000e+002  3.1210631670000001e+001
  0.0000000000000000e+000  4.0495560300000000e+008  0.0000000000000000e+000 -5.5000000000000000e+001  4.0495552100000000e+008 -5.5000000000000000e+001  4.0495552300000000e+008 -5.6000000000000000e+001  4.0495560100000000e+008 -6.8000000000000000e+001  4.0495560200000000e+008 -7.6000000000000000e+001 -1.0000000000000000e+000 -1.0000000000000000e+000 -1.0000000000000000e+000 -1.0000000000000000e+000  1.2136093670000000e+002  3.1210650000000001e+001
  0.0000000000000000e+000  4.0495606500000000e+008  1.2000000000000000e+001 -4.2000000000000000e+001  4.0495606500000000e+008 -4.0000000000000000e+001  4.0495606600000000e+008 -4.1000000000000000e+001  4.0495595400000000e+008 -6.2000000000000000e+001  4.0495595500000000e+008 -7.1000000000000000e+001  4.0497163500000000e+008 -7.7000000000000000e+001  4.0497208100000000e+008 -8.0000000000000000e+001  1.2135733670000000e+002  3.1213024999999998e+001
  0.0000000000000000e+000  4.0495595500000000e+008  1.0000000000000000e+000 -7.3000000000000000e+001  4.0415745700000000e+008 -6.6000000000000000e+001  4.0495598700000000e+008 -7.1000000000000000e+001  4.0497209700000000e+008 -7.7000000000000000e+001  4.0495598500000000e+008 -8.5000000000000000e+001  4.0497208100000000e+008 -8.8000000000000000e+001  4.0497209800000000e+008 -9.0000000000000000e+001  1.2135328330000000e+002  3.1213468330000001e+001
  0.0000000000000000e+000  4.0495606500000000e+008  1.3000000000000000e+001 -7.4000000000000000e+001  4.0497177900000000e+008 -6.8000000000000000e+001  4.0495606500000000e+008 -7.1000000000000000e+001  4.0497208100000000e+008 -7.1000000000000000e+001  4.0497209700000000e+008 -7.2000000000000000e+001  4.0495552300000000e+008 -8.1000000000000000e+001  4.0495595500000000e+008 -8.5000000000000000e+001  1.2135960330000000e+002  3.1212803330000000e+001
  0.0000000000000000e+000  4.0497205000000000e+008  1.5000000000000000e+001 -5.9000000000000000e+001  4.0497204900000000e+008 -7.4000000000000000e+001  4.0497177900000000e+008 -7.6000000000000000e+001  4.0497163300000000e+008 -7.8000000000000000e+001  4.0497177700000000e+008 -7.8000000000000000e+001 -1.0000000000000000e+000 -1.0000000000000000e+000 -1.0000000000000000e+000 -1.0000000000000000e+000  1.2135990169999999e+002  3.1217704999999999e+001
